i1_freq,params_list,phase_avg,ijj_mag,vjj_mag,iin_mag,iloop_mag,iout_mag,vinput_mag,vin_mag,vbase_mag,vcancel_mag,vout_mag,voutput_mag,leff_input,energy_in,energy_out,energy_out_prev,ifreq_fft,iin_fft,iout_fft,iout_prev_fft,energy_in_fft,energy_out_fft,energy_out_prev_fft,vfreq_fft,vin_fft,vout_fft,pfreq_fft,pin_fft,pout_fft
40000000.0,0.0,-3.054496603346561,9.660778711765024e-08,1.3565247778657484e-07,1.1447571335854559e-08,1.1447571335854559e-08,1.439719379687071e-10,9.999999999780483e-11,9.999999999780483e-11,1.2503922653959055e-08,2.50162996012152e-08,7.198596898435355e-09,7.198596898435355e-09,2e-05,1.1447571335603266e-18,1.0363959461232622e-18,1.474277506756638e-26,40000000.0,0.0003254645209364189,2.1251675810421061e-07,0.0003254645209364189,1.6273303121707586e-09,2.2581686237561783e-12,1.1916804868691926e-17,40000000.0,5.000023681501879e-06,1.062583790521053e-05,80000000.0,1.209546100820401e-14,9.656425363063406e-16
41000000.0,0.0,-3.0552334885821657,9.605710653360865e-08,1.3583958157252798e-07,1.139194083533323e-08,1.139194083533323e-08,1.442013240343881e-10,9.999999994253666e-11,9.999999994253666e-11,1.2523988142194316e-08,2.504773680582893e-08,7.210066201719407e-09,7.210066201719407e-09,2e-05,1.139194082878704e-18,1.0397010926635299e-18,1.4599835549519934e-26,41000000.0,0.0003243876533188445,2.171105221500732e-07,0.0003243876533188445,1.6219605975924144e-09,2.356848941413871e-12,1.1838076832892019e-17,41000000.0,5.000068840468999e-06,1.0855526107503659e-05,82000000.0,1.2081736377708602e-14,9.896692787974217e-16
42000000.0,0.0,-3.055947574005146,9.552323656240403e-08,1.3596057155806455e-07,1.1337828686615753e-08,1.1337828686615753e-08,1.4432251706638354e-10,9.999999995873823e-11,9.999999995873823e-11,1.2535182087423914e-08,2.5069954836495087e-08,7.2161258533191775e-09,7.2161258533191775e-09,2e-05,1.1337828681937564e-18,1.0414494466188285e-18,1.4461465424292798e-26,42000000.0,0.00032334761160008663,2.2169057551650432e-07,0.00032334761160008663,1.6167512574061275e-09,2.4573355636419454e-12,1.1762288766841553e-17,42000000.0,5.000040821101566e-06,1.1084528775825217e-05,84000000.0,1.2071005568742926e-14,1.0136585765328051e-15
43000000.0,0.0,-3.0566399513326545,9.500438568118032e-08,1.3607164536164811e-07,1.1285023188043217e-08,1.1285023188043217e-08,1.4444089630098556e-10,9.999999993679375e-11,9.999999993679375e-11,1.2545354397605077e-08,2.5090368652475925e-08,7.222044815049276e-09,7.222044815049276e-09,2e-05,1.1285023180910377e-18,1.0431586262116029e-18,1.4327071689900723e-26,43000000.0,0.0003223344771891747,2.262576290508897e-07,0.0003223344771891747,1.611685521418711e-09,2.5596257351865003e-12,1.168869545829209e-17,43000000.0,5.000040751063777e-06,1.1312881452544485e-05,86000000.0,1.2063158880454665e-14,1.037600610316795e-15
44000000.0,0.0,-3.0573117623486428,9.450037452237232e-08,1.3617423894435299e-07,1.12335362949434e-08,1.12335362949434e-08,1.4454896656219516e-10,9.999999998442532e-11,9.999999998442532e-11,1.2555100030370637e-08,2.5109653070495134e-08,7.2274483281097576e-09,7.2274483281097576e-09,2e-05,1.1233536293193812e-18,1.0447201867099306e-18,1.4196637990103702e-26,44000000.0,0.0003213462403917901,2.308121629705167e-07,0.0003213462403917901,1.6067532560667914e-09,2.663712728756418e-12,1.1617133199068042e-17,44000000.0,5.0000686303589985e-06,1.1540608148525836e-05,88000000.0,1.2057709569154153e-14,1.0614951060486838e-15
45000000.0,0.0,-3.0579641555433077,9.401007352780352e-08,1.362716922814745e-07,1.1183263769874937e-08,1.1183263769874937e-08,1.446505821775421e-10,9.999999997890192e-11,9.999999997890192e-11,1.2563816466271792e-08,2.5126985507017136e-08,7.232529108877105e-09,7.232529108877105e-09,2e-05,1.1183263767515484e-18,1.046189546215093e-18,1.4069856211492206e-26,45000000.0,0.0003203901149125923,2.3535367732594545e-07,0.0003203901149125923,1.6019580496837533e-09,2.769567671542262e-12,1.154810539504171e-17,45000000.0,5.000023331309063e-06,1.1767683866297271e-05,90000000.0,1.2054632848083551e-14,1.0853476898253917e-15
46000000.0,0.0,-3.058596333310315,9.353273632513873e-08,1.3636188783917614e-07,1.1134150196345259e-08,1.1134150196345259e-08,1.4474825487618636e-10,9.99999999505046e-11,9.99999999505046e-11,1.2572087289684675e-08,2.514423245834499e-08,7.237412743809318e-09,7.237412743809318e-09,2e-05,1.1134150190834366e-18,1.0476028644850704e-18,1.3946546316912205e-26,46000000.0,0.00031944325910908844,2.398744888350939e-07,0.00031944325910908844,1.597238171673432e-09,2.8769885196948798e-12,1.1479949526401575e-17,46000000.0,5.000068482046078e-06,1.1993724441754698e-05,92000000.0,1.2051594046424008e-14,1.109140397700815e-15
47000000.0,0.0,-3.0592110417375857,9.306796670991934e-08,1.3644576640390856e-07,1.1086174197920013e-08,1.1086174197920013e-08,1.4483210217043875e-10,9.99999999244875e-11,9.99999999244875e-11,1.2579922806823091e-08,2.515942296622965e-08,7.241605108521937e-09,7.241605108521937e-09,2e-05,1.1086174189548566e-18,1.0488168909554204e-18,1.3826616563995587e-26,47000000.0,0.00031852529084552665,2.4438243664530863e-07,0.00031852529084552665,1.5926393399876297e-09,2.9861387670349144e-12,1.1414065602175576e-17,47000000.0,5.000040454432872e-06,1.2219121832265431e-05,94000000.0,1.2051066152022965e-14,1.1328921703388769e-15
48000000.0,0.0,-3.0598090084979996,9.261496594109571e-08,1.3652530037905089e-07,1.1039266977106214e-08,1.1039266977106214e-08,1.4491191632070711e-10,9.999998735992871e-11,9.999998735992871e-11,1.258677544183562e-08,2.5174068069098777e-08,7.245595816035354e-09,7.245595816035354e-09,2e-05,1.1039265581734999e-18,1.0499731745869807e-18,1.3709859231580625e-26,48000000.0,0.000317627503403451,2.4887842484980575e-07,0.000317627503403451,1.5881503415946578e-09,3.0970235177860206e-12,1.1349813478309793e-17,48000000.0,5.000040376155294e-06,1.2443921242490288e-05,96000000.0,1.2052956425690144e-14,1.1565958089158825e-15
49000000.0,0.0,-3.0603910018496108,9.217304879329685e-08,1.3659743828072775e-07,1.0993359571619542e-08,1.0993359571619542e-08,1.4499147706146606e-10,9.999999991792416e-11,9.999999991792416e-11,1.2593783586291699e-08,2.5187382122343055e-08,7.249573853073303e-09,7.249573853073303e-09,2e-05,1.099335956259665e-18,1.0511264210232819e-18,1.359606990047839e-26,49000000.0,0.00031674801937012415,2.5336266028313273e-07,0.00031674801937012415,1.5837617140214815e-09,3.2096318812873055e-12,1.1287047124675863e-17,49000000.0,5.000068247217153e-06,1.2668133014156635e-05,98000000.0,1.2056780887466965e-14,1.1802510350663393e-15
50000000.0,0.0,-3.060957844756973,9.174145412074649e-08,1.365252331774264e-07,1.0948395281138755e-08,1.0948395281138755e-08,1.44740713439414e-10,9.999999999727554e-11,9.999999999727554e-11,1.2589462975214089e-08,2.517504088832314e-08,7.237035671970699e-09,7.237035671970699e-09,2e-05,1.0948395280840471e-18,1.047493706347528e-18,1.3485077913606904e-26,50000000.0,0.00031589415655344907,2.5783437798182963e-07,0.00031589415655344907,1.5794780293529664e-09,3.3239283234638503e-12,1.1226275791269187e-17,50000000.0,5.000022939916965e-06,1.2891718899091484e-05,100000000.0,1.206254389347107e-14,1.2038623518177434e-15
51000000.0,0.0,-3.0615085259971346,9.13205790425047e-08,1.3671992703391096e-07,1.0904402816688991e-08,1.0904402816688991e-08,1.4512240128804124e-10,9.999999991108737e-11,9.999999991108737e-11,1.2605102242007339e-08,2.5210187378792375e-08,7.2561200644020615e-09,7.2561200644020615e-09,2e-05,1.09044028069936e-18,1.0530255677803636e-18,1.3376925088719165e-26,51000000.0,0.0003150445717583633,2.6228562157751315e-07,0.0003150445717583633,1.5752443077902391e-09,3.4396873643151218e-12,1.1165971746871184e-17,51000000.0,5.000068082424982e-06,1.3114281078875658e-05,102000000.0,1.2067986935254267e-14,1.2274165789933996e-15
52000000.0,0.0,-3.0620454393618988,9.09087146448539e-08,1.3677039929134973e-07,1.0861241356873772e-08,1.0861241356873772e-08,1.4517614371101624e-10,9.999999997824692e-11,9.999999997824692e-11,1.260986982733286e-08,2.5220125019349072e-08,7.2588071855508145e-09,7.2588071855508145e-09,2e-05,1.0861241354511117e-18,1.0538056351400823e-18,1.3271238428879837e-26,52000000.0,0.0003142179393436456,2.6672421772762803e-07,0.0003142179393436456,1.5711022800674734e-09,3.5570904161207557e-12,1.1107452758103783e-17,52000000.0,5.000040046565361e-06,1.33362108863814e-05,104000000.0,1.2075549749911274e-14,1.2509284404798454e-15
53000000.0,0.0,-3.0625690681368436,9.05065332245573e-08,1.368210829622618e-07,1.0818975569252363e-08,1.0818975569252363e-08,1.452273786570651e-10,9.999999990397709e-11,9.999999990397709e-11,1.2614412611940811e-08,2.522873698520181e-08,7.2613689328532546e-09,7.2613689328532546e-09,2e-05,1.0818975558863667e-18,1.0545495755801283e-18,1.316815114140894e-26,53000000.0,0.0003134062558743202,2.7115107337764733e-07,0.0003134062558743202,1.5670438031006546e-09,3.676145229692515e-12,1.1050141637380483e-17,53000000.0,5.0000399600480815e-06,1.3557553668882367e-05,106000000.0,1.2085149107694727e-14,1.2743922136670497e-15
