i1_freq,params_list,phase_avg,ijj_mag,vjj_mag,iin_mag,iloop_mag,iout_mag,vinput_mag,vin_mag,vbase_mag,vcancel_mag,vout_mag,voutput_mag,leff_input,energy_in,energy_out,energy_out_prev,ifreq_fft,iin_fft,iout_fft,iout_prev_fft,energy_in_fft,energy_out_fft,energy_out_prev_fft,vfreq_fft,vin_fft,vout_fft,pfreq_fft,pin_fft,pout_fft
40000000.0,0.0,-3.048118090449446,6.803630358421363e-08,1.029583447081185e-08,1.0613630907719039e-08,1.0613630907719039e-08,1.4416459264250965e-11,9.999999999781711e-11,9.999999999781711e-11,1.2486798610257113e-09,2.5146346998984635e-09,7.208229632125482e-10,7.208229632125482e-10,2e-05,1.0613630907487356e-18,1.0391714885890373e-20,1.2673030617594997e-26,40000000.0,0.0004059061810611418,2.6504088533253257e-07,0.0004059061810611418,2.0295405177736982e-09,3.5123335448926338e-12,1.853548063015955e-17,40000000.0,5.000023681501878e-06,1.3252044266626629e-05,80000000.0,1.7121971247543283e-14,5.792436844483101e-17
41000000.0,0.0,-3.0489067880192393,6.740680774113925e-08,1.0398508788665649e-08,1.0523103185394284e-08,1.0523103185394284e-08,1.456123158477844e-11,9.999999996297058e-11,9.999999996297058e-11,1.2610668448154233e-09,2.5398264904965964e-09,7.280615792389219e-10,7.280615792389219e-10,2e-05,1.052310318149764e-18,1.0601473263277463e-20,1.2457766323176225e-26,41000000.0,0.00040308094360676304,2.6978054525666347e-07,0.00040308094360676304,2.0154324663150175e-09,3.6390771299491325e-12,1.827835279862833e-17,41000000.0,5.000068840468998e-06,1.3489027262833173e-05,82000000.0,1.7007888553541712e-14,5.920493396933792e-17
42000000.0,0.0,-3.0496707525086344,6.679643514121133e-08,1.0499601772147548e-08,1.043512332388924e-08,1.043512332388924e-08,1.4702523587199317e-11,9.999999994821334e-11,9.999999994821334e-11,1.2733163737915884e-09,2.5645539708523955e-09,7.351261793599659e-10,7.351261793599659e-10,2e-05,1.0435123318485237e-18,1.0808209991607613e-20,1.2250327363287435e-26,42000000.0,0.00040034652646108294,2.744819920187358e-07,0.00040034652646108294,2.001748974891633e-09,3.767018197128667e-12,1.8031200890563642e-17,42000000.0,5.000040821101565e-06,1.3724099600936786e-05,84000000.0,1.689759097240755e-14,6.047043057067409e-17
43000000.0,0.0,-3.0504112549015794,6.620523993421969e-08,1.0599946469916407e-08,1.0349720519064947e-08,1.0349720519064947e-08,1.4841777400492724e-11,9.999999995926984e-11,9.999999995926984e-11,1.2854324755268894e-09,2.589091201700248e-09,7.420888700246361e-10,7.420888700246361e-10,2e-05,1.0349720514849489e-18,1.1013917820288826e-20,1.2050630417559824e-26,43000000.0,0.0003976857917995158,2.7914958716603777e-07,0.0003976857917995158,1.988445165116644e-09,3.896224600748466e-12,1.7792323762410883e-17,43000000.0,5.000040751063777e-06,1.3957479358301888e-05,86000000.0,1.6790969562943956e-14,6.172115478168481e-17
44000000.0,0.0,-3.051129558851827,6.56313835073196e-08,1.0698217583245916e-08,1.0266634336472457e-08,1.0266634336472457e-08,1.497913363657418e-11,9.999999997332417e-11,9.999999997332417e-11,1.2973247124452728e-09,2.613131002126011e-09,7.489566818287089e-10,7.489566818287089e-10,2e-05,1.0266634333733747e-18,1.1218722225117399e-20,1.1857925317368966e-26,44000000.0,0.0003950951487509065,2.8378459784108775e-07,0.0003950951487509065,1.9755028592764287e-09,4.026684898591395e-12,1.7561269863731355e-17,44000000.0,5.000068630358996e-06,1.4189229892054385e-05,88000000.0,1.6687849908065666e-14,6.295719811468983e-17
45000000.0,0.0,-3.051826931457334,6.507435125565033e-08,1.0795248226204825e-08,1.0185830842120717e-08,1.0185830842120717e-08,1.511454660527086e-11,9.999999997882794e-11,9.999999997882794e-11,1.3090376764625882e-09,2.6368933529121624e-09,7.557273302635432e-10,7.557273302635432e-10,2e-05,1.0185830839964167e-18,1.1422475954145248e-20,1.1672004368733484e-26,45000000.0,0.00039258438280052784,2.883850144051431e-07,0.00039258438280052784,1.9629310735102075e-09,4.158295826672729e-12,1.733878098212303e-17,45000000.0,5.0000233313090624e-06,1.4419250720257153e-05,90000000.0,1.6588038772209684e-14,6.417823097958874e-17
46000000.0,0.0,-3.052502460771398,6.453279387646446e-08,1.0890830953488353e-08,1.0107105387226108e-08,1.0107105387226108e-08,1.524801437899989e-11,9.999999993787948e-11,9.999999993787948e-11,1.3206036145621053e-09,2.660292180078101e-09,7.624007189499946e-10,7.624007189499946e-10,2e-05,1.010710538094752e-18,1.1625097125109372e-20,1.1492277672205689e-26,46000000.0,0.0003901166147936565,2.929454240341335e-07,0.0003901166147936565,1.9506097899522715e-09,4.290851073126914e-12,1.7121484478031994e-17,46000000.0,5.000068482046075e-06,1.4647271201706677e-05,92000000.0,1.6488481269956257e-14,6.538947871213584e-17
47000000.0,0.0,-3.0531591551189248,6.400672290070464e-08,1.0985254386365534e-08,1.0030509337723315e-08,1.0030509337723315e-08,1.537955840916077e-11,9.99999999513397e-11,9.99999999513397e-11,1.332014806163253e-09,2.6833998997109947e-09,7.689779204580386e-10,7.689779204580386e-10,2e-05,1.0030509332842438e-18,1.1826540843039389e-20,1.1318750727092395e-26,47000000.0,0.00038772229839514503,2.9747267034459675e-07,0.00038772229839514503,1.9386271770614183e-09,4.424499480097256e-12,1.6911965325691564e-17,47000000.0,5.000040454432871e-06,1.4873633517229837e-05,94000000.0,1.639202810988873e-14,6.658556234294652e-17
48000000.0,0.0,-3.053797863689093,6.34946285290769e-08,1.1078211227317638e-08,9.955800312717292e-09,9.955800312717292e-09,1.5509412299997648e-11,9.999998736542923e-11,9.999998736542923e-11,1.3432654663207303e-09,2.7061240695697593e-09,7.754706149998821e-10,7.754706149998821e-10,2e-05,9.955799054844655e-19,1.2027093494565911e-20,1.1150770485003945e-26,48000000.0,0.00038538601153197604,3.019712298304739e-07,0.00038538601153197604,1.9269456180653294e-09,4.559331182266444e-12,1.670876751200899e-17,48000000.0,5.000040376155293e-06,1.5098561491523693e-05,96000000.0,1.62986107066299e-14,6.77668225049154e-17
49000000.0,0.0,-3.0544194547208985,6.299632391859035e-08,1.1169916801141609e-08,9.882972236694699e-09,9.882972236694699e-09,1.5637521667552517e-11,9.999999994711027e-11,9.999999994711027e-11,1.3543528797167686e-09,2.7286021437457582e-09,7.818760833776256e-10,7.818760833776256e-10,2e-05,9.882972231467622e-19,1.2226604195158719e-20,1.09882282760188e-26,49000000.0,0.00038310512304779766,3.0644208321781883e-07,0.00038310512304779766,1.915551761097512e-09,4.695337518343831e-12,1.651157272186517e-17,49000000.0,5.000068247217149e-06,1.5322104160890945e-05,98000000.0,1.6208092910305452e-14,6.893328388096461e-17
