i1_freq,params_list,phase_avg,ijj_mag,vjj_mag,iin_mag,iloop_mag,iout_mag,vinput_mag,vin_mag,vbase_mag,vcancel_mag,vout_mag,voutput_mag,leff_input,energy_in,energy_out,energy_out_prev,ifreq_fft,iin_fft,iout_fft,iout_prev_fft,energy_in_fft,energy_out_fft,energy_out_prev_fft,vfreq_fft,vin_fft,vout_fft,pfreq_fft,pin_fft,pout_fft
40000000.0,0.0,0.0,0.0,0.0,8.841942849693089e-10,8.841942849693089e-10,5.773497563382648e-13,9.999999999778768e-11,9.999999999778768e-11,5.000000908111751e-11,0.0,2.886748781691324e-11,2.886748781691324e-11,2e-05,8.841942849497477e-20,1.6666637057192687e-23,8.795244752689358e-29,40000000.0,4.421036652139743e-05,2.8867637363907957e-08,4.421036652139743e-05,2.21052879574865e-10,4.166702434870473e-14,2.198876071450836e-19,40000000.0,5.000023681501879e-06,1.4433818681953977e-06,40000000.0,4.420962105820098e-15,1.111100935027128e-23
41000000.0,0.0,0.0,0.0,0.0,8.62628594454506e-10,8.62628594454506e-10,5.773499995147396e-13,9.999999997505187e-11,9.999999997505187e-11,5.000001022900681e-11,0.0,2.886749997573698e-11,2.886749997573698e-11,2e-05,8.626285942392964e-20,1.6666651096983491e-23,8.371441034668762e-29,41000000.0,4.3131674570564817e-05,2.8867897275748354e-08,4.3131674570564817e-05,2.1566134205752932e-10,4.166777465615796e-14,2.092884020168746e-19,41000000.0,5.000068840468978e-06,1.4433948637874176e-06,41000000.0,4.313176519307558e-15,9.554833795055864e-24
42000000.0,0.0,0.0,0.0,0.0,8.420898253808415e-10,8.420898253808415e-10,5.773499861459432e-13,9.999999994619908e-11,9.999999994619908e-11,5.0000010760781895e-11,0.0,2.886749930729716e-11,2.886749930729716e-11,2e-05,8.420898249277894e-20,1.666665032513604e-23,7.977546832611781e-29,42000000.0,4.210496528771276e-05,2.886773527675237e-08,4.210496528771276e-05,2.1052654520962782e-10,4.166730700043267e-14,1.9944316146144333e-19,42000000.0,5.000040821101556e-06,1.4433867638376186e-06,42000000.0,4.2105210045235464e-15,6.29263715664465e-24
43000000.0,0.0,0.0,0.0,0.0,8.225063508696981e-10,8.225063508696981e-10,5.77349972736299e-13,9.999999997255855e-11,9.999999997255855e-11,5.000001123592561e-11,0.0,2.886749863681495e-11,2.886749863681495e-11,2e-05,8.225063506439903e-20,1.666664955093026e-23,7.610812843736103e-29,43000000.0,4.112577974141617e-05,2.8867733641418695e-08,4.112577974141617e-05,2.0563057462635365e-10,4.1667302279594835e-14,1.9027459792569116e-19,43000000.0,5.0000407510637686e-06,1.4433866820709348e-06,43000000.0,4.112601848536766e-15,6.309937155609915e-24
44000000.0,0.0,0.0,0.0,0.0,8.038130325218907e-10,8.038130325218907e-10,5.773499585486672e-13,9.99999999847215e-11,9.99999999847215e-11,5.000001176550934e-11,0.0,2.886749792743336e-11,2.886749792743336e-11,2e-05,8.0381303239908e-20,1.6666648731807387e-23,7.268798151585429e-29,44000000.0,4.019087823127521e-05,2.8867894359102073e-08,4.019087823127521e-05,2.0095714947077648e-10,4.166776623641386e-14,1.8172200296263407e-19,44000000.0,5.000068630358972e-06,1.4433947179551036e-06,44000000.0,4.019096115787773e-15,9.573276234946101e-24
45000000.0,0.0,0.0,0.0,0.0,7.859505260153696e-10,7.859505260153696e-10,5.773499405357207e-13,9.999999997893241e-11,9.999999997893241e-11,5.0000012309100854e-11,0.0,2.886749702678603e-11,2.886749702678603e-11,2e-05,7.859505258497888e-20,1.6666647691830008e-23,6.949330080118156e-29,45000000.0,3.929810285722496e-05,2.8867631936551246e-08,3.929810285722496e-05,1.9649143116230816e-10,4.1667008681209674e-14,1.7373834991991615e-19,45000000.0,5.000023331309063e-06,1.4433815968275624e-06,45000000.0,3.929743817118751e-15,1.1111001976758543e-23
46000000.0,0.0,0.0,0.0,0.0,7.688646567692257e-10,7.688646567692257e-10,5.773499291518234e-13,9.99999999354633e-11,9.99999999354633e-11,5.00000129275916e-11,0.0,2.8867496457591166e-11,2.8867496457591166e-11,2e-05,7.688646562730258e-20,1.666664703458077e-23,6.650469679824667e-29,46000000.0,3.84434483499917e-05,2.8867891700597993e-08,3.84434483499917e-05,1.9221987443595872e-10,4.1667758561872725e-14,1.6626360611682894e-19,46000000.0,5.00006848204605e-06,1.4433945850298996e-06,46000000.0,3.844352710362818e-15,9.553743374420277e-24
47000000.0,0.0,0.0,0.0,0.0,7.525058428281859e-10,7.525058428281859e-10,5.773499145477758e-13,9.99999999672157e-11,9.99999999672157e-11,5.0000013492422244e-11,0.0,2.886749572738879e-11,2.886749572738879e-11,2e-05,7.525058425814821e-20,1.66666461914162e-23,6.370481739268783e-29,47000000.0,3.7625712950600635e-05,2.886772962629592e-08,3.7625712950600635e-05,1.8813008687988154e-10,4.1667290688846156e-14,1.592656059421121e-19,47000000.0,5.00004045443286e-06,1.443386481314796e-06,47000000.0,3.762592961561483e-15,6.2916202146994834e-24
48000000.0,0.0,0.0,0.0,0.0,7.36828628171286e-10,7.36828628171286e-10,5.77349858873289e-13,9.999998736163136e-11,9.999998736163136e-11,5.000001221262776e-11,0.0,2.886749294366445e-11,2.886749294366445e-11,2e-05,7.368285350481676e-20,1.6666642977050337e-23,6.107809807043765e-29,48000000.0,3.6841843623489116e-05,2.8867727798569947e-08,3.6841843623489116e-05,1.8421070564944461e-10,4.166728541261641e-14,1.5269866217748288e-19,48000000.0,5.000040376155283e-06,1.4433863899284975e-06,48000000.0,3.6842055471975046e-15,6.310955038458829e-24
49000000.0,0.0,0.0,0.0,0.0,7.217913353926529e-10,7.217913353926529e-10,5.773498837452932e-13,9.999999996436619e-11,9.999999996436619e-11,5.000001463637669e-11,0.0,2.886749418726466e-11,2.886749418726466e-11,2e-05,7.217913351354511e-20,1.666664441303518e-23,5.861055733288979e-29,49000000.0,3.608976749174623e-05,2.8867888440817282e-08,3.608976749174623e-05,1.804513004849289e-10,4.1667749151573604e-14,1.4652802323093408e-19,49000000.0,5.000068247217119e-06,1.4433944220408642e-06,49000000.0,3.608983988768106e-15,9.574354339406857e-24
50000000.0,0.0,0.0,0.0,0.0,7.073554985193928e-10,7.073554985193928e-10,5.77349467863296e-13,9.999999999730259e-11,9.999999999730259e-11,5.0000014023419e-11,0.0,2.88674733931648e-11,2.88674733931648e-11,2e-05,7.073554985003125e-20,1.6666620402101554e-23,5.62895776446321e-29,50000000.0,3.536829184986788e-05,2.8867625870682852e-08,3.536829184986788e-05,1.7684227059501752e-10,4.1666991170485886e-14,1.4072805769246093e-19,50000000.0,5.000022939916962e-06,1.4433812935341424e-06,50000000.0,3.536769158950392e-15,1.1110993791946665e-23
51000000.0,0.0,0.0,0.0,0.0,6.934858098750306e-10,6.934858098750306e-10,5.773498516694553e-13,9.999999996139793e-11,9.999999996139793e-11,5.000001585439248e-11,0.0,2.886749258347277e-11,2.886749258347277e-11,2e-05,6.934858096073307e-20,1.6666642561137105e-23,5.410378895602804e-29,51000000.0,3.467448209813804e-05,2.8867885486924702e-08,3.467448209813804e-05,1.7337477121351528e-10,4.166774062430988e-14,1.3526096723708576e-19,51000000.0,5.000068082424949e-06,1.4433942743462347e-06,51000000.0,3.467455109145303e-15,9.552652202647889e-24
52000000.0,0.0,0.0,0.0,0.0,6.801495532753917e-10,6.801495532753917e-10,5.773498353708424e-13,9.999999997866059e-11,9.999999997866059e-11,5.0000016713353237e-11,0.0,2.886749176854212e-11,2.886749176854212e-11,2e-05,6.801495531302518e-20,1.666664162013694e-23,5.204288416733042e-29,52000000.0,3.4007855220522867e-05,2.88677233373238e-08,3.4007855220522867e-05,1.7004063800041078e-10,4.166727253401344e-14,1.3011009937875499e-19,52000000.0,5.000040046565348e-06,1.4433861668661895e-06,52000000.0,3.4008049003135105e-15,6.290603263791929e-24
53000000.0,0.0,0.0,0.0,0.0,6.673165514464895e-10,6.673165514464895e-10,5.773498184559654e-13,9.999999995831097e-11,9.999999995831097e-11,5.0000017111468506e-11,0.0,2.8867490922798276e-11,2.8867490922798276e-11,2e-05,6.673165511682916e-20,1.6666640643556815e-23,5.009753023137396e-29,53000000.0,3.336619726737787e-05,2.886772131720647e-08,3.336619726737787e-05,1.668323196517358e-10,4.166726670239484e-14,1.252466010096271e-19,53000000.0,5.000039960048062e-06,1.4433860658603233e-06,53000000.0,3.3366387076004563e-15,6.311972991570531e-24
54000000.0,0.0,0.0,0.0,0.0,6.549588457578955e-10,6.549588457578955e-10,5.773498013542152e-13,9.999999991106378e-11,9.999999991106378e-11,5.000001776888711e-11,0.0,2.8867490067710754e-11,2.8867490067710754e-11,2e-05,6.549588451753998e-20,1.6666639656187584e-23,4.82592475841079e-29,54000000.0,3.274812163373639e-05,2.8867881884011335e-08,3.274812163373639e-05,1.6374282924051821e-10,4.1667730223461486e-14,1.2064944043552423e-19,54000000.0,5.000067822877328e-06,1.4433940942005666e-06,54000000.0,3.2748185254610672e-15,9.575431760139745e-24
55000000.0,0.0,0.0,0.0,0.0,6.430505110265318e-10,6.430505110265318e-10,5.773497837709804e-13,9.999999996852866e-11,9.999999996852866e-11,5.000001852825008e-11,0.0,2.886748918854902e-11,2.886748918854902e-11,2e-05,6.430505108241553e-20,1.666663864101989e-23,4.652032046979192e-29,55000000.0,3.2152991865756296e-05,2.886761916630541e-08,3.2152991865756296e-05,1.6076568300664759e-10,4.1666971816542176e-14,1.1630417466593143e-19,55000000.0,5.000022507325885e-06,1.4433809583152707e-06,55000000.0,3.2152444112137853e-15,1.1110984733817376e-23
56000000.0,0.0,0.0,0.0,0.0,6.315674576045882e-10,6.315674576045882e-10,5.773497562440532e-13,9.999999998463958e-11,9.999999998463958e-11,5.000001792302768e-11,0.0,2.8867487812202662e-11,2.8867487812202662e-11,2e-05,6.315674575075768e-20,1.6666637051753384e-23,4.4873713519326375e-29,56000000.0,3.1578545466401405e-05,2.8867878634731036e-08,3.1578545466401405e-05,1.5789486335553798e-10,4.1667720843478025e-14,1.1218551004952784e-19,56000000.0,5.000067641606014e-06,1.4433939317365516e-06,56000000.0,3.1578606251864736e-15,9.551560286712857e-24
